date,district,lat,lon,cases,deaths,population,incidence_rate,cfr
2024-07-01,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2024-07-08,Bulawayo,-20.1325,28.6264,1,0,653337,0.1531,0.0
2024-07-15,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2024-07-22,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2024-07-29,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2024-08-05,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2024-08-12,Bulawayo,-20.1325,28.6264,1,0,653337,0.1531,0.0
2024-08-19,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2024-08-26,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2024-09-02,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2024-09-09,Bulawayo,-20.1325,28.6264,1,0,653337,0.1531,0.0
2024-09-16,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2024-09-23,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2024-09-30,Bulawayo,-20.1325,28.6264,5,0,653337,0.7653,0.0
2024-10-07,Bulawayo,-20.1325,28.6264,12,0,653337,1.8367,0.0
2024-10-14,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2024-10-21,Bulawayo,-20.1325,28.6264,17,1,653337,2.602,0.0588
2024-10-28,Bulawayo,-20.1325,28.6264,12,0,653337,1.8367,0.0
2024-11-04,Bulawayo,-20.1325,28.6264,13,0,653337,1.9898,0.0
2024-11-11,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2024-11-18,Bulawayo,-20.1325,28.6264,13,0,653337,1.9898,0.0
2024-11-25,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2024-12-02,Bulawayo,-20.1325,28.6264,15,0,653337,2.2959,0.0
2024-12-09,Bulawayo,-20.1325,28.6264,12,0,653337,1.8367,0.0
2024-12-16,Bulawayo,-20.1325,28.6264,25,0,653337,3.8265,0.0
2024-12-23,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2024-12-30,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2025-01-06,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-01-13,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-01-20,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-01-27,Bulawayo,-20.1325,28.6264,18,0,653337,2.7551,0.0
2025-02-03,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-02-10,Bulawayo,-20.1325,28.6264,7,0,653337,1.0714,0.0
2025-02-17,Bulawayo,-20.1325,28.6264,7,0,653337,1.0714,0.0
2025-02-24,Bulawayo,-20.1325,28.6264,5,0,653337,0.7653,0.0
2025-03-03,Bulawayo,-20.1325,28.6264,8,0,653337,1.2245,0.0
2025-03-10,Bulawayo,-20.1325,28.6264,30,0,653337,4.5918,0.0
2025-03-17,Bulawayo,-20.1325,28.6264,11,0,653337,1.6837,0.0
2025-03-24,Bulawayo,-20.1325,28.6264,26,0,653337,3.9796,0.0
2025-03-31,Bulawayo,-20.1325,28.6264,10,0,653337,1.5306,0.0
2025-04-07,Bulawayo,-20.1325,28.6264,16,0,653337,2.449,0.0
2025-04-14,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-04-21,Bulawayo,-20.1325,28.6264,25,0,653337,3.8265,0.0
2025-04-28,Bulawayo,-20.1325,28.6264,16,0,653337,2.449,0.0
2025-05-05,Bulawayo,-20.1325,28.6264,21,0,653337,3.2143,0.0
2025-05-12,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2025-05-19,Bulawayo,-20.1325,28.6264,8,0,653337,1.2245,0.0
2025-05-26,Bulawayo,-20.1325,28.6264,7,0,653337,1.0714,0.0
2025-06-02,Bulawayo,-20.1325,28.6264,19,0,653337,2.9081,0.0
2025-06-09,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2025-06-16,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2025-06-23,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2025-06-30,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-07-07,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2025-07-14,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-07-21,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2025-07-28,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-08-04,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-08-11,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2025-08-18,Bulawayo,-20.1325,28.6264,4,0,653337,0.6122,0.0
2025-08-25,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2025-09-01,Bulawayo,-20.1325,28.6264,9,0,653337,1.3775,0.0
2025-09-08,Bulawayo,-20.1325,28.6264,5,0,653337,0.7653,0.0
2025-09-15,Bulawayo,-20.1325,28.6264,12,0,653337,1.8367,0.0
2025-09-22,Bulawayo,-20.1325,28.6264,3,0,653337,0.4592,0.0
2025-09-29,Bulawayo,-20.1325,28.6264,19,0,653337,2.9081,0.0
2025-10-06,Bulawayo,-20.1325,28.6264,2,0,653337,0.3061,0.0
2025-10-13,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-10-20,Bulawayo,-20.1325,28.6264,5,0,653337,0.7653,0.0
2025-10-27,Bulawayo,-20.1325,28.6264,14,0,653337,2.1428,0.0
2025-11-03,Bulawayo,-20.1325,28.6264,17,0,653337,2.602,0.0
2025-11-10,Bulawayo,-20.1325,28.6264,16,0,653337,2.449,0.0
2025-11-17,Bulawayo,-20.1325,28.6264,24,0,653337,3.6734,0.0
2025-11-24,Bulawayo,-20.1325,28.6264,18,0,653337,2.7551,0.0
2025-12-01,Bulawayo,-20.1325,28.6264,24,0,653337,3.6734,0.0
2025-12-08,Bulawayo,-20.1325,28.6264,10,0,653337,1.5306,0.0
2025-12-15,Bulawayo,-20.1325,28.6264,8,0,653337,1.2245,0.0
2025-12-22,Bulawayo,-20.1325,28.6264,6,0,653337,0.9184,0.0
2025-12-29,Bulawayo,-20.1325,28.6264,11,0,653337,1.6837,0.0
2018-01-01,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-01-08,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-01-15,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-01-22,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-01-29,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-02-05,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-02-12,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-02-19,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-02-26,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-03-05,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-03-12,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-03-19,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-03-26,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-04-02,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-04-09,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-04-16,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-04-23,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-04-30,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-05-07,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-05-14,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-05-21,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-05-28,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-06-04,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-06-11,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-06-18,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-06-25,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-07-02,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-07-09,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-07-16,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-07-23,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-07-30,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-08-06,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-08-13,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-08-20,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-08-27,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2018-09-03,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-09-10,Chinhoyi,-17.3667,30.2,4,0,74309,5.3829,0.0
2018-09-17,Chinhoyi,-17.3667,30.2,6,0,74309,8.0744,0.0
2018-09-24,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-10-01,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2018-10-08,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-10-15,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-10-22,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-10-29,Chinhoyi,-17.3667,30.2,8,0,74309,10.7659,0.0
2018-11-05,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-11-12,Chinhoyi,-17.3667,30.2,9,0,74309,12.1116,0.0
2018-11-19,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2018-11-26,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2018-12-03,Chinhoyi,-17.3667,30.2,6,1,74309,8.0744,0.1667
2018-12-10,Chinhoyi,-17.3667,30.2,7,0,74309,9.4201,0.0
2018-12-17,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-12-24,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2018-12-31,Chinhoyi,-17.3667,30.2,9,0,74309,12.1116,0.0
2019-01-07,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2019-01-14,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-01-21,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-01-28,Chinhoyi,-17.3667,30.2,4,0,74309,5.3829,0.0
2019-02-04,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-02-11,Chinhoyi,-17.3667,30.2,4,0,74309,5.3829,0.0
2019-02-18,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-02-25,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-03-04,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-03-11,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-03-18,Chinhoyi,-17.3667,30.2,4,1,74309,5.3829,0.25
2019-03-25,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2019-04-01,Chinhoyi,-17.3667,30.2,14,0,74309,18.8402,0.0
2019-04-08,Chinhoyi,-17.3667,30.2,7,0,74309,9.4201,0.0
2019-04-15,Chinhoyi,-17.3667,30.2,8,0,74309,10.7659,0.0
2019-04-22,Chinhoyi,-17.3667,30.2,9,0,74309,12.1116,0.0
2019-04-29,Chinhoyi,-17.3667,30.2,8,0,74309,10.7659,0.0
2019-05-06,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-05-13,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-05-20,Chinhoyi,-17.3667,30.2,4,0,74309,5.3829,0.0
2019-05-27,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-06-03,Chinhoyi,-17.3667,30.2,7,0,74309,9.4201,0.0
2019-06-10,Chinhoyi,-17.3667,30.2,9,1,74309,12.1116,0.1111
2019-06-17,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-06-24,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2019-07-01,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-07-08,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-07-15,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-07-22,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-07-29,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-08-05,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-08-12,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-08-19,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-08-26,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-09-02,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-09-09,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-09-16,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-09-23,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-09-30,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-10-07,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-10-14,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-10-21,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2019-10-28,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2019-11-04,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-11-11,Chinhoyi,-17.3667,30.2,6,0,74309,8.0744,0.0
2019-11-18,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-11-25,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2019-12-02,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2019-12-09,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-12-16,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2019-12-23,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2019-12-30,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-01-06,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-01-13,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2020-01-20,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2020-01-27,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-02-03,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-02-10,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-02-17,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2020-02-24,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-03-02,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-03-09,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-03-16,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2020-03-23,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2020-03-30,Chinhoyi,-17.3667,30.2,6,0,74309,8.0744,0.0
2020-04-06,Chinhoyi,-17.3667,30.2,6,0,74309,8.0744,0.0
2020-04-13,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-04-20,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2020-04-27,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-05-04,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2020-05-11,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-05-18,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2020-05-25,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-06-01,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-06-08,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-06-15,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-06-22,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-06-29,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-07-06,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-07-13,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-07-20,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-07-27,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-08-03,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-08-10,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-08-17,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-08-24,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-08-31,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-09-07,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-09-14,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-09-21,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-09-28,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-10-05,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-10-12,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-10-19,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-10-26,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-11-02,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2020-11-09,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2020-11-16,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-11-23,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-11-30,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-12-07,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2020-12-14,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2020-12-21,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2020-12-28,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-01-04,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-01-11,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-01-18,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-01-25,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-02-01,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-02-08,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-02-15,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-02-22,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-03-01,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2021-03-08,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-03-15,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-03-22,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-03-29,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-04-05,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-04-12,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-04-19,Chinhoyi,-17.3667,30.2,6,0,74309,8.0744,0.0
2021-04-26,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-05-03,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-05-10,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-05-17,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-05-24,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-05-31,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-06-07,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-06-14,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2021-06-21,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-06-28,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-07-05,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-07-12,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-07-19,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-07-26,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-08-02,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-08-09,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-08-16,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-08-23,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-08-30,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-09-06,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-09-13,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-09-20,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-09-27,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-10-04,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-10-11,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-10-18,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-10-25,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2021-11-01,Chinhoyi,-17.3667,30.2,4,0,74309,5.3829,0.0
2021-11-08,Chinhoyi,-17.3667,30.2,8,1,74309,10.7659,0.125
2021-11-15,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-11-22,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2021-11-29,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2021-12-06,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2021-12-13,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2021-12-20,Chinhoyi,-17.3667,30.2,5,0,74309,6.7287,0.0
2021-12-27,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-01-03,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-01-10,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-01-17,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-01-24,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-01-31,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-02-07,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-02-14,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-02-21,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-02-28,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-03-07,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-03-14,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-03-21,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-03-28,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-04-04,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-04-11,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-04-18,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-04-25,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-05-02,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-05-09,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-05-16,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-05-23,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-05-30,Chinhoyi,-17.3667,30.2,5,1,74309,6.7287,0.2
2022-06-06,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-06-13,Chinhoyi,-17.3667,30.2,3,0,74309,4.0372,0.0
2022-06-20,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-06-27,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-07-04,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-07-11,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-07-18,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-07-25,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-08-01,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-08-08,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-08-15,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-08-22,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-08-29,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-09-05,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-09-12,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-09-19,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-09-26,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-10-03,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-10-10,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-10-17,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-10-24,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-10-31,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-11-07,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-11-14,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-11-21,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-11-28,Chinhoyi,-17.3667,30.2,2,0,74309,2.6915,0.0
2022-12-05,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-12-12,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2022-12-19,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2022-12-26,Chinhoyi,-17.3667,30.2,1,0,74309,1.3457,0.0
2023-01-02,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
2023-01-09,Chinhoyi,-17.3667,30.2,0,0,74309,0.0,0.0
