date,district,temperature_c,rainfall_mm,humidity_pct
2019-06-21,Bulawayo,28.85,0.84,44.46
2019-06-22,Bulawayo,24.85,0.023,38.71
2019-06-23,Bulawayo,27.98,0.059,44.52
2019-06-24,Bulawayo,24.48,0.107,43.44
2019-06-25,Bulawayo,24.75,0.149,35.74
2019-06-26,Bulawayo,27.45,0.343,43.7
2019-06-27,Bulawayo,24.26,0.013,38.76
2019-06-28,Bulawayo,26.43,0.686,47.35
2019-06-29,Bulawayo,24.91,0.142,39.74
2019-06-30,Bulawayo,25.68,0.875,43.48
2019-07-01,Bulawayo,25.4,0.473,46.0
2019-07-02,Bulawayo,25.41,1.15,47.91
2019-07-03,Bulawayo,26.47,0.505,37.06
2019-07-04,Bulawayo,24.41,0.009,29.09
2019-07-05,Bulawayo,26.2,0.29,30.43
2019-07-06,Bulawayo,23.61,0.062,31.62
2019-07-07,Bulawayo,26.67,0.002,43.4
2019-07-08,Bulawayo,23.6,0.057,37.15
2019-07-09,Bulawayo,24.79,0.779,45.04
2019-07-10,Bulawayo,26.22,0.459,41.05
2019-07-11,Bulawayo,26.21,0.187,41.88
2019-07-12,Bulawayo,26.88,0.703,44.29
2019-07-13,Bulawayo,24.81,0.085,39.12
2019-07-14,Bulawayo,23.66,0.646,45.13
2019-07-15,Bulawayo,26.46,0.381,44.77
2019-07-16,Bulawayo,26.46,0.18,36.45
2019-07-17,Bulawayo,23.99,0.698,42.34
2019-07-18,Bulawayo,25.35,0.094,32.08
2019-07-19,Bulawayo,24.14,0.1,40.33
2019-07-20,Bulawayo,24.13,0.089,48.08
2019-07-21,Bulawayo,25.61,0.103,35.72
2019-07-22,Bulawayo,22.49,0.343,38.01
2019-07-23,Bulawayo,23.48,0.659,38.37
2019-07-24,Bulawayo,24.48,0.537,32.76
2019-07-25,Bulawayo,21.94,0.013,39.74
2019-07-26,Bulawayo,23.22,0.195,34.28
2019-07-27,Bulawayo,22.85,0.121,37.7
2019-07-28,Bulawayo,24.13,0.207,37.47
2019-07-29,Bulawayo,20.9,0.088,38.31
2019-07-30,Bulawayo,24.17,0.283,47.95
2019-07-31,Bulawayo,22.82,0.268,43.76
2019-08-01,Bulawayo,21.71,0.159,29.8
2019-08-02,Bulawayo,22.83,0.409,45.93
2019-08-03,Bulawayo,22.79,0.026,37.72
2019-08-04,Bulawayo,22.63,0.436,39.46
2019-08-05,Bulawayo,22.02,0.406,46.24
2019-08-06,Bulawayo,22.43,0.69,48.96
2019-08-07,Bulawayo,22.68,0.197,45.7
2019-08-08,Bulawayo,22.15,0.089,45.22
2019-08-09,Bulawayo,21.32,0.063,38.0
2019-08-10,Bulawayo,19.47,0.155,40.65
2019-08-11,Bulawayo,22.79,0.153,34.11
2019-08-12,Bulawayo,19.07,0.31,34.25
2019-08-13,Bulawayo,24.69,0.261,42.59
2019-08-14,Bulawayo,21.45,0.06,36.74
2019-08-15,Bulawayo,21.06,0.51,41.85
2019-08-16,Bulawayo,20.97,0.077,40.05
2019-08-17,Bulawayo,22.92,0.364,52.86
2019-08-18,Bulawayo,19.12,0.191,36.29
2019-08-19,Bulawayo,20.32,0.299,38.98
2019-08-20,Bulawayo,20.03,0.425,50.11
2019-08-21,Bulawayo,22.9,0.219,36.58
2019-08-22,Bulawayo,23.32,0.545,40.8
2019-08-23,Bulawayo,18.91,0.687,42.91
2019-08-24,Bulawayo,21.69,0.092,43.64
2019-08-25,Bulawayo,21.54,0.974,49.04
2019-08-26,Bulawayo,22.55,0.111,35.01
2019-08-27,Bulawayo,22.71,0.651,49.43
2019-08-28,Bulawayo,20.07,0.024,47.4
2019-08-29,Bulawayo,21.22,0.001,39.51
2019-08-30,Bulawayo,20.16,0.331,41.95
2019-08-31,Bulawayo,17.52,0.307,46.47
2019-09-01,Bulawayo,20.76,0.094,34.94
2019-09-02,Bulawayo,19.43,0.096,31.54
2019-09-03,Bulawayo,21.17,0.136,47.49
2019-09-04,Bulawayo,21.5,0.147,32.69
2019-09-05,Bulawayo,19.13,0.424,44.6
2019-09-06,Bulawayo,21.18,0.34,44.97
2019-09-07,Bulawayo,17.92,0.183,35.63
2019-09-08,Bulawayo,17.16,0.142,41.78
2019-09-09,Bulawayo,20.2,0.031,43.36
2019-09-10,Bulawayo,21.29,0.892,50.5
2019-09-11,Bulawayo,21.64,0.037,29.46
2019-09-12,Bulawayo,18.08,0.11,41.28
2019-09-13,Bulawayo,19.86,0.646,41.39
2019-09-14,Bulawayo,21.44,0.04,44.3
2019-09-15,Bulawayo,20.41,0.103,40.45
2019-09-16,Bulawayo,17.7,0.445,49.84
2019-09-17,Bulawayo,19.38,0.366,43.78
2019-09-18,Bulawayo,19.75,0.031,43.73
2019-09-19,Bulawayo,18.13,0.16,37.55
2019-09-20,Bulawayo,19.57,0.519,42.93
2019-09-21,Bulawayo,18.15,0.131,44.7
2019-09-22,Bulawayo,19.18,0.223,45.69
2019-09-23,Bulawayo,18.65,0.001,41.9
2019-09-24,Bulawayo,19.99,0.146,44.32
2019-09-25,Bulawayo,17.05,0.403,48.49
2019-09-26,Bulawayo,19.24,1.376,39.72
2019-09-27,Bulawayo,19.57,0.287,45.22
2019-09-28,Bulawayo,20.14,0.263,40.79
2019-09-29,Bulawayo,19.26,0.035,32.91
2019-09-30,Bulawayo,19.65,0.347,46.04
2019-10-01,Bulawayo,17.72,0.701,51.41
2019-10-02,Bulawayo,20.16,0.029,32.27
2019-10-03,Bulawayo,18.95,0.005,45.23
2019-10-04,Bulawayo,19.07,0.083,31.51
2019-10-05,Bulawayo,19.07,0.481,48.03
2019-10-06,Bulawayo,20.49,0.024,38.74
2019-10-07,Bulawayo,20.39,0.027,39.28
2019-10-08,Bulawayo,16.7,0.23,43.18
2019-10-09,Bulawayo,18.53,0.308,45.37
2019-10-10,Bulawayo,17.35,0.269,50.6
2019-10-11,Bulawayo,16.69,0.004,44.9
2019-10-12,Bulawayo,18.27,0.62,48.73
2019-10-13,Bulawayo,16.9,0.084,35.69
2019-10-14,Bulawayo,18.96,0.155,45.71
2019-10-15,Bulawayo,17.4,1.044,48.97
2019-10-16,Bulawayo,16.06,0.317,43.31
2019-10-17,Bulawayo,16.78,0.077,40.69
2019-10-18,Bulawayo,19.08,0.57,42.25
2019-10-19,Bulawayo,17.47,0.013,45.1
2019-10-20,Bulawayo,19.89,0.454,50.49
2019-10-21,Bulawayo,19.37,0.374,46.67
2019-10-22,Bulawayo,16.54,0.241,40.61
2019-10-23,Bulawayo,18.24,0.291,35.34
2019-10-24,Bulawayo,17.28,0.034,39.71
2019-10-25,Bulawayo,17.27,0.013,35.97
2019-10-26,Bulawayo,15.39,0.009,43.79
2019-10-27,Bulawayo,18.53,0.047,44.94
2019-10-28,Bulawayo,17.62,0.538,39.16
2019-10-29,Bulawayo,15.32,0.035,44.22
2019-10-30,Bulawayo,17.54,0.0,34.72
2019-10-31,Bulawayo,21.03,0.857,46.46
2019-11-01,Bulawayo,18.64,0.489,47.61
2019-11-02,Bulawayo,15.1,0.02,38.89
2019-11-03,Bulawayo,14.97,0.309,51.79
2019-11-04,Bulawayo,17.42,0.003,51.85
2019-11-05,Bulawayo,16.39,0.123,37.44
2019-11-06,Bulawayo,16.92,0.308,30.7
2019-11-07,Bulawayo,17.25,0.714,38.52
2019-11-08,Bulawayo,16.47,0.209,33.41
2019-11-09,Bulawayo,17.15,0.159,38.49
2019-11-10,Bulawayo,15.83,0.072,33.32
2019-11-11,Bulawayo,15.65,0.542,50.4
2019-11-12,Bulawayo,19.1,0.802,47.56
2019-11-13,Bulawayo,15.74,0.212,42.14
2019-11-14,Bulawayo,17.51,0.036,47.05
2019-11-15,Bulawayo,16.79,0.509,43.13
2019-11-16,Bulawayo,14.92,0.082,32.4
2019-11-17,Bulawayo,17.37,0.234,43.62
2019-11-18,Bulawayo,19.8,0.21,46.81
2019-11-19,Bulawayo,19.28,0.034,41.07
2019-11-20,Bulawayo,17.29,0.056,44.89
2019-11-21,Bulawayo,14.95,0.118,47.64
2019-11-22,Bulawayo,16.05,0.572,49.99
2019-11-23,Bulawayo,16.19,0.116,35.89
2019-11-24,Bulawayo,16.26,0.067,34.57
2019-11-25,Bulawayo,15.95,0.38,43.88
2019-11-26,Bulawayo,16.85,1.172,48.1
2019-11-27,Bulawayo,19.27,0.298,40.27
2019-11-28,Bulawayo,16.56,0.305,37.64
2019-11-29,Bulawayo,15.38,0.138,45.02
2019-11-30,Bulawayo,16.8,0.223,43.98
2019-12-01,Bulawayo,17.44,0.148,42.23
2019-12-02,Bulawayo,18.22,0.032,37.7
2019-12-03,Bulawayo,18.35,0.265,43.16
2019-12-04,Bulawayo,16.82,0.158,40.46
2019-12-05,Bulawayo,18.89,0.411,39.45
2019-12-06,Bulawayo,17.19,0.438,50.89
2019-12-07,Bulawayo,15.72,0.219,39.47
2019-12-08,Bulawayo,17.43,0.089,44.47
2019-12-09,Bulawayo,16.46,0.741,38.15
2019-12-10,Bulawayo,18.25,1.015,43.41
2019-12-11,Bulawayo,16.85,0.064,44.97
2019-12-12,Bulawayo,16.89,0.415,45.22
2019-12-13,Bulawayo,18.26,0.24,44.76
2019-12-14,Bulawayo,18.71,0.055,37.7
2019-12-15,Bulawayo,18.33,0.103,47.52
2019-12-16,Bulawayo,19.62,0.34,39.39
2019-12-17,Bulawayo,15.97,0.988,43.88
2019-12-18,Bulawayo,15.04,0.27,38.25
2019-12-19,Bulawayo,14.66,0.146,45.03
2019-12-20,Bulawayo,17.1,0.183,37.49
2019-12-21,Bulawayo,17.64,0.094,37.68
2019-12-22,Bulawayo,16.05,0.024,42.75
2019-12-23,Bulawayo,19.43,0.044,37.36
2019-12-24,Bulawayo,16.66,0.32,40.75
2019-12-25,Bulawayo,15.46,0.622,49.27
2019-12-26,Bulawayo,17.68,0.262,44.64
2019-12-27,Bulawayo,17.71,0.111,43.7
2019-12-28,Bulawayo,16.52,0.447,32.34
2019-12-29,Bulawayo,18.1,0.424,42.95
2019-12-30,Bulawayo,18.93,0.083,43.57
2019-12-31,Bulawayo,18.09,1.207,58.33
2020-01-01,Bulawayo,17.3,0.624,40.14
2020-01-02,Bulawayo,17.68,0.237,48.36
2020-01-03,Bulawayo,18.06,1.329,58.53
2020-01-04,Bulawayo,16.94,0.149,44.02
2020-01-05,Bulawayo,16.97,1.07,49.11
2020-01-06,Bulawayo,19.45,0.026,40.63
2020-01-07,Bulawayo,19.6,0.092,44.83
2020-01-08,Bulawayo,18.88,0.255,49.59
2020-01-09,Bulawayo,18.71,0.216,38.82
2020-01-10,Bulawayo,17.28,0.516,41.92
2020-01-11,Bulawayo,17.95,0.07,37.04
2020-01-12,Bulawayo,18.8,0.032,44.9
2020-01-13,Bulawayo,20.52,0.647,45.74
2020-01-14,Bulawayo,18.53,0.349,32.46
2020-01-15,Bulawayo,20.03,0.195,37.89
2020-01-16,Bulawayo,19.95,1.015,48.46
2020-01-17,Bulawayo,19.76,0.078,43.64
2020-01-18,Bulawayo,17.79,0.195,46.01
2020-01-19,Bulawayo,20.08,0.007,29.35
2020-01-20,Bulawayo,18.9,0.075,40.47
2020-01-21,Bulawayo,16.18,0.225,47.27
2020-01-22,Bulawayo,19.99,0.524,46.64
2020-01-23,Bulawayo,18.94,1.024,45.31
2020-01-24,Bulawayo,19.28,0.035,41.16
2020-01-25,Bulawayo,19.57,0.012,31.94
2020-01-26,Bulawayo,18.91,0.018,32.03
2020-01-27,Bulawayo,22.15,0.482,49.1
2020-01-28,Bulawayo,21.67,1.272,49.02
2020-01-29,Bulawayo,23.65,0.662,56.01
2020-01-30,Bulawayo,20.98,0.174,43.66
2020-01-31,Bulawayo,19.2,0.978,50.95
2020-02-01,Bulawayo,21.98,0.109,43.54
2020-02-02,Bulawayo,21.62,0.124,33.54
2020-02-03,Bulawayo,20.66,0.299,48.42
2020-02-04,Bulawayo,21.2,0.46,48.54
2020-02-05,Bulawayo,20.91,0.465,50.77
2020-02-06,Bulawayo,20.75,0.442,41.3
2020-02-07,Bulawayo,23.02,0.12,43.64
2020-02-08,Bulawayo,22.77,0.229,39.7
2020-02-09,Bulawayo,22.02,1.613,46.07
2020-02-10,Bulawayo,22.81,0.155,38.73
2020-02-11,Bulawayo,22.76,0.314,33.79
2020-02-12,Bulawayo,22.4,0.2,32.49
2020-02-13,Bulawayo,22.63,0.108,39.24
2020-02-14,Bulawayo,22.93,0.158,44.32
2020-02-15,Bulawayo,24.87,0.121,51.04
2020-02-16,Bulawayo,25.27,0.178,37.55
2020-02-17,Bulawayo,23.98,0.06,40.81
2020-02-18,Bulawayo,22.99,0.455,39.83
2020-02-19,Bulawayo,20.23,0.271,33.42
2020-02-20,Bulawayo,22.7,0.354,41.71
2020-02-21,Bulawayo,21.07,0.373,38.96
2020-02-22,Bulawayo,24.03,4.294,64.27
2020-02-23,Bulawayo,22.12,1.345,38.48
2020-02-24,Bulawayo,24.21,0.722,45.28
2020-02-25,Bulawayo,24.89,1.879,50.75
2020-02-26,Bulawayo,23.13,0.657,42.55
2020-02-27,Bulawayo,22.53,0.411,40.29
2020-02-28,Bulawayo,25.58,3.781,50.63
2020-02-29,Bulawayo,26.15,9.493,67.52
2020-03-01,Bulawayo,25.02,4.481,59.52
2020-03-02,Bulawayo,23.12,8.165,65.73
2020-03-03,Bulawayo,22.38,0.487,46.58
2020-03-04,Bulawayo,24.77,5.548,64.45
2020-03-05,Bulawayo,23.22,7.88,59.86
2020-03-06,Bulawayo,23.42,5.487,54.66
2020-03-07,Bulawayo,21.72,12.54,75.64
2020-03-08,Bulawayo,20.39,3.531,54.3
2020-03-09,Bulawayo,23.55,26.362,73.9
2020-03-10,Bulawayo,23.81,37.347,72.83
2020-03-11,Bulawayo,24.39,5.548,62.36
2020-03-12,Bulawayo,25.83,1.049,47.05
2020-03-13,Bulawayo,21.46,25.394,74.11
2020-03-14,Bulawayo,22.65,7.262,65.73
2020-03-15,Bulawayo,24.57,22.558,72.31
2020-03-16,Bulawayo,25.04,14.499,67.25
2020-03-17,Bulawayo,23.09,11.451,72.8
2020-03-18,Bulawayo,24.34,20.103,76.02
2020-03-19,Bulawayo,22.03,37.011,74.0
2020-03-20,Bulawayo,24.89,7.376,65.84
2020-03-21,Bulawayo,22.44,33.053,80.99
2020-03-22,Bulawayo,25.52,44.293,74.28
2020-03-23,Bulawayo,24.8,15.501,68.91
2020-03-24,Bulawayo,24.92,14.944,61.92
2020-03-25,Bulawayo,25.66,11.674,66.77
2020-03-26,Bulawayo,24.76,110.902,74.92
2020-03-27,Bulawayo,23.99,10.839,69.55
2020-03-28,Bulawayo,26.68,47.985,74.57
2020-03-29,Bulawayo,28.53,25.961,72.5
2020-03-30,Bulawayo,25.96,84.229,81.16
2020-03-31,Bulawayo,23.74,6.06,61.24
2020-04-01,Bulawayo,22.13,27.01,76.96
2020-04-02,Bulawayo,26.54,80.837,80.92
2020-04-03,Bulawayo,24.82,20.357,71.08
2020-04-04,Bulawayo,25.25,4.819,56.52
2020-04-05,Bulawayo,22.02,26.25,72.93
2020-04-06,Bulawayo,23.96,7.904,64.05
2020-04-07,Bulawayo,26.75,16.584,73.94
2020-04-08,Bulawayo,25.44,69.38,71.57
2020-04-09,Bulawayo,24.36,53.092,85.77
2020-04-10,Bulawayo,24.53,57.312,73.55
2020-04-11,Bulawayo,25.13,161.276,77.18
2020-04-12,Bulawayo,27.25,58.103,77.79
2020-04-13,Bulawayo,26.22,13.277,68.86
2020-04-14,Bulawayo,28.13,6.268,59.17
2020-04-15,Bulawayo,26.5,32.312,72.08
2020-04-16,Bulawayo,28.36,93.738,79.26
2020-04-17,Bulawayo,26.35,75.095,74.3
2020-04-18,Bulawayo,26.97,140.697,74.74
2020-04-19,Bulawayo,24.68,68.398,71.86
2020-04-20,Bulawayo,26.15,8.236,69.4
2020-04-21,Bulawayo,28.86,95.736,71.4
2020-04-22,Bulawayo,24.79,50.979,77.68
2020-04-23,Bulawayo,26.07,83.388,84.92
2020-04-24,Bulawayo,27.83,115.344,84.8
2020-04-25,Bulawayo,27.11,11.053,71.88
2020-04-26,Bulawayo,26.39,54.131,80.74
2020-04-27,Bulawayo,28.68,30.136,68.9
2020-04-28,Bulawayo,25.0,50.594,80.65
2020-04-29,Bulawayo,26.94,77.835,80.6
2020-04-30,Bulawayo,25.2,39.367,63.32
2020-05-01,Bulawayo,30.27,0.341,44.62
2020-05-02,Bulawayo,27.29,1.618,59.96
2020-05-03,Bulawayo,27.92,0.726,42.18
2020-05-04,Bulawayo,28.78,2.982,39.12
2020-05-05,Bulawayo,23.49,0.81,45.67
2020-05-06,Bulawayo,28.75,2.103,44.23
2020-05-07,Bulawayo,25.05,0.869,39.83
2020-05-08,Bulawayo,27.89,0.079,36.25
2020-05-09,Bulawayo,28.97,2.588,46.05
2020-05-10,Bulawayo,28.07,0.524,47.52
2020-05-11,Bulawayo,28.31,0.337,52.61
2020-05-12,Bulawayo,27.16,0.774,37.35
2020-05-13,Bulawayo,25.3,0.306,34.59
2020-05-14,Bulawayo,23.28,0.348,41.02
2020-05-15,Bulawayo,26.49,1.499,60.59
2020-05-16,Bulawayo,27.18,0.599,47.23
2020-05-17,Bulawayo,26.73,0.675,40.05
2020-05-18,Bulawayo,23.46,0.386,49.92
2020-05-19,Bulawayo,28.37,0.466,51.53
2020-05-20,Bulawayo,25.33,0.784,46.04
2020-05-21,Bulawayo,26.51,1.869,51.86
2020-05-22,Bulawayo,29.21,0.328,43.03
2020-05-23,Bulawayo,25.92,0.891,47.07
2020-05-24,Bulawayo,27.09,0.64,44.94
2020-05-25,Bulawayo,25.5,1.898,48.99
2020-05-26,Bulawayo,27.49,0.621,48.89
2020-05-27,Bulawayo,27.02,1.457,43.26
2020-05-28,Bulawayo,28.2,0.047,43.86
2020-05-29,Bulawayo,27.52,0.908,46.03
2020-05-30,Bulawayo,26.26,1.236,46.74
2020-05-31,Bulawayo,27.19,0.838,43.29
2020-06-01,Bulawayo,25.11,0.265,40.69
2020-06-02,Bulawayo,27.05,0.094,36.43
2020-06-03,Bulawayo,24.98,0.549,45.78
2020-06-04,Bulawayo,24.45,1.395,48.13
2020-06-05,Bulawayo,24.21,0.232,35.72
2020-06-06,Bulawayo,25.09,1.241,48.57
2020-06-07,Bulawayo,27.42,0.444,44.04
2020-06-08,Bulawayo,27.28,0.982,53.87
2020-06-09,Bulawayo,26.6,0.097,39.54
2020-06-10,Bulawayo,25.38,0.854,39.44
2020-06-11,Bulawayo,27.5,1.787,49.25
2020-06-12,Bulawayo,23.96,1.909,44.01
2020-06-13,Bulawayo,26.59,0.951,43.03
2020-06-14,Bulawayo,26.24,0.406,45.97
2020-06-15,Bulawayo,26.75,0.822,47.75
2020-06-16,Bulawayo,26.63,0.096,39.5
2020-06-17,Bulawayo,26.46,1.355,62.17
2020-06-18,Bulawayo,28.25,0.233,39.13
2020-06-19,Bulawayo,24.73,0.185,42.0
2020-06-20,Bulawayo,23.95,0.06,45.89
2020-06-21,Bulawayo,22.72,0.231,47.91
2020-06-22,Bulawayo,26.58,0.592,47.91
2020-06-23,Bulawayo,25.08,0.105,35.13
2020-06-24,Bulawayo,25.95,0.11,38.48
2020-06-25,Bulawayo,26.83,0.149,46.55
2020-06-26,Bulawayo,25.12,0.097,44.17
2020-06-27,Bulawayo,26.12,0.14,38.76
2020-06-28,Bulawayo,24.91,0.195,35.51
2020-06-29,Bulawayo,24.74,1.363,51.43
2020-06-30,Bulawayo,26.46,0.105,39.15
2020-07-01,Bulawayo,24.31,0.144,42.47
2020-07-02,Bulawayo,27.56,0.005,40.17
2020-07-03,Bulawayo,25.39,0.258,46.95
2020-07-04,Bulawayo,28.22,0.017,42.96
2020-07-05,Bulawayo,24.92,0.341,41.95
2020-07-06,Bulawayo,24.66,0.404,46.11
2020-07-07,Bulawayo,25.24,0.007,40.68
2020-07-08,Bulawayo,23.64,0.057,38.39
2020-07-09,Bulawayo,23.28,0.054,42.99
2020-07-10,Bulawayo,23.65,0.603,47.47
2020-07-11,Bulawayo,27.83,0.865,45.63
2020-07-12,Bulawayo,23.89,0.084,40.64
2020-07-13,Bulawayo,26.21,0.337,44.89
2020-07-14,Bulawayo,24.3,0.756,48.39
2020-07-15,Bulawayo,21.96,0.589,43.5
2020-07-16,Bulawayo,24.5,0.04,40.5
2020-07-17,Bulawayo,24.98,0.117,53.99
2020-07-18,Bulawayo,23.85,0.375,35.74
2020-07-19,Bulawayo,25.27,0.358,36.63
2020-07-20,Bulawayo,22.18,0.162,47.91
2020-07-21,Bulawayo,22.72,0.144,27.94
2020-07-22,Bulawayo,22.94,0.518,42.19
2020-07-23,Bulawayo,25.47,0.283,38.47
2020-07-24,Bulawayo,24.58,0.054,43.01
2020-07-25,Bulawayo,24.13,0.873,42.05
2020-07-26,Bulawayo,27.21,0.145,34.05
2020-07-27,Bulawayo,24.68,0.502,52.61
2020-07-28,Bulawayo,27.68,0.031,41.79
2020-07-29,Bulawayo,20.76,0.057,29.26
2020-07-30,Bulawayo,21.4,0.016,42.87
2020-07-31,Bulawayo,21.1,0.083,32.34
2020-08-01,Bulawayo,22.77,0.098,37.59
2020-08-02,Bulawayo,24.14,0.017,42.94
2020-08-03,Bulawayo,22.89,0.245,41.69
2020-08-04,Bulawayo,22.26,0.304,40.17
2020-08-05,Bulawayo,22.42,0.423,47.99
2020-08-06,Bulawayo,22.38,0.3,35.87
2020-08-07,Bulawayo,22.31,0.139,41.07
2020-08-08,Bulawayo,23.76,0.258,44.06
2020-08-09,Bulawayo,22.78,0.261,47.99
2020-08-10,Bulawayo,20.17,0.14,43.15
2020-08-11,Bulawayo,24.69,0.107,39.54
2020-08-12,Bulawayo,20.38,0.065,44.05
2020-08-13,Bulawayo,24.6,0.085,36.68
2020-08-14,Bulawayo,22.25,0.124,47.14
2020-08-15,Bulawayo,20.21,0.267,43.53
2020-08-16,Bulawayo,22.91,0.012,40.11
2020-08-17,Bulawayo,22.53,0.106,49.81
2020-08-18,Bulawayo,20.15,0.191,33.74
2020-08-19,Bulawayo,18.99,0.722,38.41
2020-08-20,Bulawayo,21.0,0.262,45.12
2020-08-21,Bulawayo,20.61,0.25,51.96
2020-08-22,Bulawayo,22.35,0.821,46.25
2020-08-23,Bulawayo,20.94,0.244,40.91
2020-08-24,Bulawayo,21.51,0.458,40.17
2020-08-25,Bulawayo,20.37,0.01,36.21
2020-08-26,Bulawayo,21.19,0.109,35.35
2020-08-27,Bulawayo,19.32,0.188,41.96
2020-08-28,Bulawayo,20.66,0.14,40.4
2020-08-29,Bulawayo,20.38,0.9,46.52
2020-08-30,Bulawayo,23.49,0.099,33.47
2020-08-31,Bulawayo,22.9,0.202,48.72
2020-09-01,Bulawayo,20.55,0.192,37.02
2020-09-02,Bulawayo,22.24,0.996,42.04
2020-09-03,Bulawayo,16.67,0.167,36.77
2020-09-04,Bulawayo,19.3,0.007,42.11
2020-09-05,Bulawayo,19.11,0.343,41.94
2020-09-06,Bulawayo,16.75,0.172,39.08
2020-09-07,Bulawayo,18.23,0.722,46.06
2020-09-08,Bulawayo,20.11,0.438,45.4
2020-09-09,Bulawayo,18.21,0.485,44.14
2020-09-10,Bulawayo,20.83,0.529,47.13
2020-09-11,Bulawayo,18.31,0.006,35.44
2020-09-12,Bulawayo,20.78,1.469,59.38
2020-09-13,Bulawayo,18.9,0.027,37.77
2020-09-14,Bulawayo,21.58,0.056,38.82
2020-09-15,Bulawayo,19.91,0.052,41.94
2020-09-16,Bulawayo,18.05,0.071,36.82
2020-09-17,Bulawayo,19.58,0.244,43.73
2020-09-18,Bulawayo,16.6,0.049,36.42
2020-09-19,Bulawayo,18.97,0.995,42.22
2020-09-20,Bulawayo,20.3,0.036,27.62
2020-09-21,Bulawayo,18.19,0.126,42.92
2020-09-22,Bulawayo,19.61,0.086,35.88
2020-09-23,Bulawayo,19.25,0.809,46.11
2020-09-24,Bulawayo,18.27,0.194,35.8
2020-09-25,Bulawayo,19.71,0.147,37.06
2020-09-26,Bulawayo,19.75,0.159,38.81
2020-09-27,Bulawayo,16.09,0.011,36.94
2020-09-28,Bulawayo,19.32,0.384,34.1
2020-09-29,Bulawayo,16.46,1.125,47.89
2020-09-30,Bulawayo,16.73,0.165,45.24
2020-10-01,Bulawayo,20.08,0.281,40.71
2020-10-02,Bulawayo,17.42,0.042,38.75
2020-10-03,Bulawayo,19.67,0.031,42.3
2020-10-04,Bulawayo,17.49,0.395,34.71
2020-10-05,Bulawayo,18.1,0.175,34.47
2020-10-06,Bulawayo,21.67,0.185,37.22
2020-10-07,Bulawayo,21.15,0.192,45.63
2020-10-08,Bulawayo,18.15,0.378,41.13
2020-10-09,Bulawayo,20.12,0.043,39.73
2020-10-10,Bulawayo,14.84,0.149,34.93
2020-10-11,Bulawayo,18.67,0.696,41.84
2020-10-12,Bulawayo,16.86,0.063,31.67
2020-10-13,Bulawayo,18.87,0.158,40.86
2020-10-14,Bulawayo,17.05,0.358,40.47
2020-10-15,Bulawayo,17.0,0.94,54.93
2020-10-16,Bulawayo,15.36,0.183,40.7
2020-10-17,Bulawayo,17.26,0.044,31.57
2020-10-18,Bulawayo,18.06,0.095,45.83
2020-10-19,Bulawayo,15.98,0.269,39.16
2020-10-20,Bulawayo,16.53,0.15,43.35
2020-10-21,Bulawayo,18.5,0.478,46.45
2020-10-22,Bulawayo,17.41,0.03,42.14
2020-10-23,Bulawayo,16.91,0.427,41.19
2020-10-24,Bulawayo,14.79,0.175,40.11
2020-10-25,Bulawayo,17.18,0.126,43.62
2020-10-26,Bulawayo,17.09,0.354,42.86
2020-10-27,Bulawayo,19.04,0.189,47.95
2020-10-28,Bulawayo,16.28,0.249,39.89
2020-10-29,Bulawayo,15.85,0.326,46.68
2020-10-30,Bulawayo,17.4,0.082,44.01
2020-10-31,Bulawayo,17.93,1.353,49.42
2020-11-01,Bulawayo,18.04,0.093,37.35
2020-11-02,Bulawayo,17.91,0.049,39.17
2020-11-03,Bulawayo,16.15,0.083,37.03
2020-11-04,Bulawayo,18.65,1.282,45.1
2020-11-05,Bulawayo,14.96,0.071,33.47
2020-11-06,Bulawayo,17.04,0.567,49.49
2020-11-07,Bulawayo,20.6,0.032,37.22
2020-11-08,Bulawayo,19.83,0.057,49.0
2020-11-09,Bulawayo,15.81,0.326,40.39
2020-11-10,Bulawayo,16.78,0.258,49.43
2020-11-11,Bulawayo,17.83,0.398,34.21
2020-11-12,Bulawayo,16.39,0.319,40.94
2020-11-13,Bulawayo,17.95,0.34,40.74
2020-11-14,Bulawayo,15.91,0.146,38.62
2020-11-15,Bulawayo,18.39,0.304,34.81
2020-11-16,Bulawayo,16.81,0.137,35.86
2020-11-17,Bulawayo,18.53,0.188,38.24
2020-11-18,Bulawayo,18.96,0.185,40.69
2020-11-19,Bulawayo,16.13,0.121,39.1
2020-11-20,Bulawayo,18.25,0.338,36.66
2020-11-21,Bulawayo,16.91,1.199,41.19
2020-11-22,Bulawayo,16.95,0.468,41.07
2020-11-23,Bulawayo,20.24,0.002,42.61
2020-11-24,Bulawayo,14.48,0.404,43.78
2020-11-25,Bulawayo,18.61,0.256,32.57
2020-11-26,Bulawayo,18.27,0.026,36.0
2020-11-27,Bulawayo,16.73,0.617,46.19
2020-11-28,Bulawayo,19.44,0.036,38.18
2020-11-29,Bulawayo,16.29,0.523,44.71
2020-11-30,Bulawayo,15.42,0.001,42.97
2020-12-01,Bulawayo,18.96,0.714,44.18
2020-12-02,Bulawayo,18.69,0.15,35.89
2020-12-03,Bulawayo,17.79,0.198,36.37
2020-12-04,Bulawayo,16.66,0.135,50.82
2020-12-05,Bulawayo,18.03,0.374,52.42
2020-12-06,Bulawayo,18.05,0.015,39.32
2020-12-07,Bulawayo,17.88,0.232,41.45
2020-12-08,Bulawayo,16.65,0.177,42.68
